Place,Day,Month,Year,Station,Family,Genus,Species,Abundance,Size TL (mm),Size SL (mm),Weight (g),Remark,Remark 2,TS (O/N),,TS (n°),TS (Box)
Saint_Florent,11,7,2013,FLO_001,Sparidae,Sarpa,salpa,1,,,,,,,,,
Saint_Florent,11,7,2013,FLO_002,Blenniidae,Parablennius,pilicornis,3,,,,,,,,,
Saint_Florent,11,7,2013,FLO_002,Carangidae,Trachurus,sp.,1,,,,,,,,,
Saint_Florent,11,7,2013,FLO_002,Pomacentridae,Chromis,chromis,26,,,,,,,,,
Saint_Florent,11,7,2013,FLO_002,Sparidae,Diplodus,annularis,2,,,,,,,,,
Saint_Florent,11,7,2013,FLO_002,Sparidae,Oblada,melanura,5,,,,,,,,,
Saint_Florent,11,7,2013,FLO_003,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Saint_Florent,11,7,2013,FLO_003,Pomacentridae,Chromis,chromis,3,,,,,,,,,
Saint_Florent,11,7,2013,FLO_003,Sparidae,Oblada,melanura,1,,,,,,,,,
Saint_Florent,11,7,2013,FLO_004,Sparidae,Oblada,melanura,1,,,,,,,,,
Saint_Florent,11,7,2013,FLO_004,Sparidae,Pagrus,pagrus,1,,,,,,,,,
Saint_Florent,11,7,2013,FLO_005,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Saint_Florent,11,7,2013,FLO_005,Pomacentridae,Chromis,chromis,5,,,,,,,,,
Saint_Florent,11,7,2013,FLO_005,Sparidae,Oblada,melanura,1,,,,,,,,,
Saint_Florent,11,7,2013,FLO_005,Gobiidae,Gobius,sp.,1,,,,,,,,,
Saint_Florent,12,7,2013,FLO_001,Sparidae,Oblada,melanura,2,,,,,,,,,
Saint_Florent,12,7,2013,FLO_002,Blenniidae,Parablennius,pilicornis,2,,,,,,,,,
Saint_Florent,12,7,2013,FLO_002,Sparidae,Diplodus,annularis,1,,,,,,,,,
Saint_Florent,12,7,2013,FLO_002,Sparidae,Oblada,melanura,9,,,,,,,,,
Saint_Florent,12,7,2013,FLO_003,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Saint_Florent,12,7,2013,FLO_003,Pomacentridae,Chromis,chromis,11,,,,,,,,,
Saint_Florent,12,7,2013,FLO_004,Pomacentridae,Chromis,chromis,4,,,,,,,,,
Saint_Florent,12,7,2013,FLO_004,Sparidae,Diplodus,annularis,2,,,,,,,,,
Saint_Florent,12,7,2013,FLO_005,Pomacentridae,Chromis,chromis,5,,,,,,,,,
Saint_Florent,12,7,2013,FLO_005,Sparidae,Diplodus,annularis,1,,,,,,,,,
Saint_Florent,6,8,2013,FLO_001,Carangidae,Trachinotus,ovatus,1,,,,,,,,,
Saint_Florent,6,8,2013,FLO_001,Labridae,Coris ,julis,1,,,,,,,,,
Saint_Florent,6,8,2013,FLO_001,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Saint_Florent,6,8,2013,FLO_001,Pomacentridae,Chromis,chromis,3,,,,,,,,,
Saint_Florent,6,8,2013,FLO_002,,,, ,,,,CARE Vide,,,,,
Saint_Florent,6,8,2013,FLO_003,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Saint_Florent,6,8,2013,FLO_004,Pomacentridae,Chromis,chromis,2,,,,,,,,,
Saint_Florent,6,8,2013,FLO_005,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Saint_Florent,6,8,2013,FLO_005,Carangidae,Trachinotus,ovatus,1,,,,,,,,,
Saint_Florent,6,8,2013,FLO_005,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Saint_Florent,6,8,2013,FLO_005,Pomacentridae,Chromis,chromis,6,,,,,,,,,
Saint_Florent,7,8,2013,FLO_001,Pomacentridae,Chromis,chromis,2,,,,,,,,,
Saint_Florent,7,8,2013,FLO_001,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Saint_Florent,7,8,2013,FLO_002,,,,,,,,CARE Vide,,,,,
Saint_Florent,7,8,2013,FLO_003,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Saint_Florent,7,8,2013,FLO_003,Labridae,Coris ,julis,1,,,,,,,,,
Saint_Florent,7,8,2013,FLO_003,Mullidae,Mullus,surmuletus,5,,,,,,,,,
Saint_Florent,7,8,2013,FLO_003,Pomacentridae,Chromis,chromis,9,,,,,,,,,
Saint_Florent,7,8,2013,FLO_003,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Saint_Florent,7,8,2013,FLO_004,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Saint_Florent,7,8,2013,FLO_005,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Saint_Florent,8,8,2013,FLO_001,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Saint_Florent,8,8,2013,FLO_001,Labridae,Coris ,julis,2,,,,,,,,,
Saint_Florent,8,8,2013,FLO_001,Pomacentridae,Chromis,chromis,3,,,,,,,,,
Saint_Florent,8,8,2013,FLO_002,,,,,,,,CARE Vide,,,,,
Saint_Florent,8,8,2013,FLO_003,Carangidae,Trachinotus,ovatus,1,,,,,,,,,
Saint_Florent,8,8,2013,FLO_003,Pomacentridae,Chromis,chromis,2,,,,,,,,,
Saint_Florent,8,8,2013,FLO_004,,,,,,,,CARE Vide,,,,,
Saint_Florent,8,8,2013,FLO_005,Atherinidae,Atherina,hepsetus,2,,,,,,,,,
Saint_Florent,8,8,2013,FLO_005,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Saint_Florent,6,9,2013,FLO_001,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Saint_Florent,6,9,2013,FLO_002,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Saint_Florent,6,9,2013,FLO_002,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Saint_Florent,6,9,2013,FLO_003,Mugilidae,gen.,sp.,1,,,,,,,,,
Saint_Florent,6,9,2013,FLO_003,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Saint_Florent,6,9,2013,FLO_004,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Saint_Florent,6,9,2013,FLO_004,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Saint_Florent,6,9,2013,FLO_005,Apogonidae,Apogon,imberbis,2,,,,,,,,,
Saint_Florent,6,9,2013,FLO_005,Atherinidae,Atherina,hepsetus,3,,,,,,,,,
Saint_Florent,7,9,2013,FLO_001,Apogonidae,Apogon,imberbis,2,,,,,,,,,
Saint_Florent,7,9,2013,FLO_001,Pomacentridae,Chromis,chromis,2,,,,,,,,,
Saint_Florent,7,9,2013,FLO_002,,,,,,,,CARE Vide,,,,,
Saint_Florent,7,9,2013,FLO_003,,,,,,,,CARE Vide,,,,,
Saint_Florent,7,9,2013,FLO_004,,,,,,,,CARE Vide,,,,,
Saint_Florent,7,9,2013,FLO_005,,,,,,,,CARE Vide,,,,,
Saint_Florent,8,9,2013,FLO_001,Apogonidae,Apogon,imberbis,1,,,,,,,,,
Saint_Florent,8,9,2013,FLO_001,Pomacentridae,Chromis,chromis,2,,,,,,,,,
Saint_Florent,8,9,2013,FLO_002,,,,,,,,CARE Vide,,,,,
Saint_Florent,8,9,2013,FLO_003,,,,,,,,CARE Vide,,,,,
Saint_Florent,8,9,2013,FLO_004,,,,,,,,CARE Vide,,,,,
Saint_Florent,8,9,2013,FLO_005,,,,,,,,CARE Vide,,,,,
Saint_Florent,14,9,2013,FLO_001,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Saint_Florent,14,9,2013,FLO_002,Pomacentridae,Chromis,chromis,3,,,,,,,,,
Saint_Florent,14,9,2013,FLO_003,,,,,,,,CARE Vide,,,,,
Saint_Florent,14,9,2013,FLO_004,Pomacentridae,Chromis,chromis,2,,,,,,,,,
Saint_Florent,14,9,2013,FLO_005,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Bonifacio,18,7,2012,BON_001,Blenniidae,Parablennius,pilicornis,2,,,,,,,,,
Bonifacio,18,7,2012,BON_001,Blenniidae,Parablennius,ocellaris,1,,,,,,,,,
Bonifacio,18,7,2012,BON_001,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,18,7,2012,BON_001,Pomacentridae,Chromis,chromis,14,,,,,,,,,
Bonifacio,18,7,2012,BON_002,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,18,7,2012,BON_002,Blenniidae,Parablennius,pilicornis,7,,,,,,,,,
Bonifacio,18,7,2012,BON_002,Mullidae,Mullus,surmuletus,3,,,,,,,,,
Bonifacio,18,7,2012,BON_002,Pomacentridae,Chromis,chromis,22,,,,,,,,,
Bonifacio,18,7,2012,BON_003,Atherinidae,Atherina,hepsetus,5,,,,,,,,,
Bonifacio,18,7,2012,BON_003,Blenniidae,Parablennius,pilicornis,11,,,,,,,,,
Bonifacio,18,7,2012,BON_003,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,18,7,2012,BON_003,Pomacentridae,Chromis,chromis,11,,,,,,,,,
Bonifacio,18,7,2012,BON_004,Blenniidae,Parablennius,pilicornis,6,,,,,,,,,
Bonifacio,18,7,2012,BON_004,Blenniidae,Parablennius,ocellaris,1,,,,,,,,,
Bonifacio,18,7,2012,BON_004,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,18,7,2012,BON_004,Pomacentridae,Chromis,chromis,5,,,,,,,,,
Bonifacio,18,7,2012,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,19,7,2012,BON_001,Blenniidae,Parablennius,pilicornis,2,,,,,,,,,
Bonifacio,19,7,2012,BON_001,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Bonifacio,19,7,2012,BON_002,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,19,7,2012,BON_002,Blenniidae,Parablennius,pilicornis,4,,,,,,,,,
Bonifacio,19,7,2012,BON_002,Congridae,Conger,conger,1,,,,,,,,,
Bonifacio,19,7,2012,BON_003,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,19,7,2012,BON_003,Blenniidae,Parablennius,pilicornis,4,,,,,,,,,
Bonifacio,19,7,2012,BON_003,Pomacentridae,Chromis,chromis,6,,,,,,,,,
Bonifacio,19,7,2012,BON_004,,,,,,,,CARE Vide,,,,,
Bonifacio,19,7,2012,BON_005,Blenniidae,Parablennius,pilicornis,3,,,,,,,,,
Bonifacio,19,7,2012,BON_005,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,19,7,2012,BON_005,Pomacentridae,Chromis,chromis,8,,,,,,,,,
Bonifacio,20,7,2012,BON_001,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,20,7,2012,BON_001,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Bonifacio,20,7,2012,BON_002,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,20,7,2012,BON_002,Blenniidae,Parablennius,pilicornis,7,,,,,,,,,
Bonifacio,20,7,2012,BON_002,Pomacentridae,Chromis,chromis,2,,,,,,,,,
Bonifacio,20,7,2012,BON_003,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,20,7,2012,BON_003,Blenniidae,Parablennius,pilicornis,2,,,,,,,,,
Bonifacio,20,7,2012,BON_003,Pomacentridae,Chromis,chromis,2,,,,,,,,,
Bonifacio,20,7,2012,BON_004,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,20,7,2012,BON_005,Blenniidae,Parablennius,pilicornis,2,,,,,,,,,
Bonifacio,26,7,2012,BON_001,Atherinidae,Atherina,hepsetus,3,,,,,,,,,
Bonifacio,26,7,2012,BON_001,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,26,7,2012,BON_001,Congridae,Conger,conger,1,,,,,,,,,
Bonifacio,26,7,2012,BON_002,Blenniidae,Parablennius,pilicornis,8,,,,,,,,,
Bonifacio,26,7,2012,BON_002,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,26,7,2012,BON_002,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Bonifacio,26,7,2012,BON_003,Blenniidae,Parablennius,pilicornis,16,,,,,,,,,
Bonifacio,26,7,2012,BON_003,Congridae,Conger,conger,2,,,,,,,,,
Bonifacio,26,7,2012,BON_003,Pomacentridae,Chromis,chromis,5,,,,,,,,,
Bonifacio,26,7,2012,BON_004,Blenniidae,Parablennius,pilicornis,7,,,,,,,,,
Bonifacio,26,7,2012,BON_004,Congridae,Conger,conger,1,,,,,,,,,
Bonifacio,26,7,2012,BON_004,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,26,7,2012,BON_004,Pomacentridae,Chromis,chromis,4,,,,,,,,,
Bonifacio,26,7,2012,BON_005,Atherinidae,Atherina,hepsetus,2,,,,,,,,,
Bonifacio,26,7,2012,BON_005,Blenniidae,Parablennius,pilicornis,3,,,,,,,,,
Bonifacio,26,7,2012,BON_005,Pomacentridae,Chromis,chromis,3,,,,,,,,,
Bonifacio,17,8,2012,BON_001,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,17,8,2012,BON_002,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,17,8,2012,BON_003,,,,,,,,CARE Vide,,,,,
Bonifacio,17,8,2012,BON_004,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,17,8,2012,BON_005,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,17,8,2012,BON_005,Mugilidae,gen.,sp.,1,,,,,,,,,
Bonifacio,18,8,2012,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,18,8,2012,BON_002,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,18,8,2012,BON_003,Atherinidae,Atherina,hepsetus,2,,,,,,,,,
Bonifacio,18,8,2012,BON_004,,,,,,,,CARE Vide,,,,,
Bonifacio,18,8,2012,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,19,8,2012,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,19,8,2012,BON_002,,,,,,,,CARE Vide,,,,,
Bonifacio,19,8,2012,BON_003,,,,,,,,CARE Vide,,,,,
Bonifacio,19,8,2012,BON_004,,,,,,,,CARE Vide,,,,,
Bonifacio,19,8,2012,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,20,8,2012,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,20,8,2012,BON_002,Atherinidae,Atherina,hepsetus,2,,,,,,,,,
Bonifacio,20,8,2012,BON_003,,,,,,,,CARE Vide,,,,,
Bonifacio,20,8,2012,BON_004,,,,,,,,CARE Vide,,,,,
Bonifacio,20,8,2012,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,16,9,2012,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,16,9,2012,BON_002,Blenniidae,Parablennius,pilicornis,2,,,,,,,,,
Bonifacio,16,9,2012,BON_003,Pomacentridae,Chromis,chromis,5,,,,,,,,,
Bonifacio,16,9,2012,BON_004,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,16,9,2012,BON_004,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Bonifacio,16,9,2012,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,17,9,2012,BON_001,Scorpaenidae,Scorpaena,porcus,2,,,,,,,,,
Bonifacio,17,9,2012,BON_002,,,,,,,,CARE Vide,,,,,
Bonifacio,17,9,2012,BON_003,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,17,9,2012,BON_003,Mugilidae,gen.,sp.,1,,,,,,,,,
Bonifacio,17,9,2012,BON_003,Scorpaenidae,Scorpaena,porcus,1,,,,,,,,,
Bonifacio,17,9,2012,BON_004,,,,,,,,CARE Vide,,,,,
Bonifacio,17,9,2012,BON_005,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,17,9,2012,BON_005,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Bonifacio,17,9,2012,BON_005,Scorpaenidae,Scorpaena,porcus,1,,,,,,,,,
Bonifacio,18,9,2012,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,18,9,2012,BON_002,NI,gen.,sp.,1,,,,,,,,,
Bonifacio,18,9,2012,BON_003,,,,,,,,CARE Vide,,,,,
Bonifacio,18,9,2012,BON_004,,,,,,,,CARE Vide,,,,,
Bonifacio,18,9,2012,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,19,9,2012,BON_001,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,19,9,2012,BON_002,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,19,9,2012,BON_003,,,,,,,,CARE Vide,,,,,
Bonifacio,19,9,2012,BON_004,,,,,,,,CARE Vide,,,,,
Bonifacio,19,9,2012,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,18,10,2012,BON_001,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,18,10,2012,BON_002,,,, ,,,,CARE Vide,,,,,
Bonifacio,18,10,2012,BON_003,,,,,,,,CARE Vide,,,,,
Bonifacio,18,10,2012,BON_004,,,,,,,,CARE Vide,,,,,
Bonifacio,18,10,2012,BON_005,Atherinidae,Atherina,hepsetus,3,,,,,,,,,
Bonifacio,8,6,2013,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,8,6,2013,BON_002,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,8,6,2013,BON_002,Blenniidae,Lipophrys,trigloides,2,,,,,,,,,
Bonifacio,8,6,2013,BON_002,Centracanthidae,Spicara,smaris,2069,,,,,,,,,
Bonifacio,8,6,2013,BON_002,Blenniidae,Parablennius,pilicornis,3,,,,,,,,,
Bonifacio,8,6,2013,BON_002,Blenniidae,Lipophrys,trigloides,4,,,,,,,,,
Bonifacio,8,6,2013,BON_003,Centracanthidae,Spicara,smaris,1069,,,,,,,,,
Bonifacio,8,6,2013,BON_004,Centracanthidae,Spicara,smaris,548,,,,,,,,,
Bonifacio,8,6,2013,BON_005,Blenniidae,Parablennius,pilicornis,2,,,,,,,,,
Bonifacio,8,6,2013,BON_005,Centracanthidae,Spicara,smaris,803,,,,,,,,,
Bonifacio,8,6,2013,BON_005,Sparidae,Spondyliosoma,cantharus,1,,,,,,,,,
Bonifacio,9,6,2013,BON_001,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,9,6,2013,BON_001,Blenniidae,Parablennius,pilicornis,2,,,,,,,,,
Bonifacio,9,6,2013,BON_001,Centracanthidae,Spicara,smaris,237,,,,,,,,,
Bonifacio,9,6,2013,BON_002,Centracanthidae,Spicara,smaris,57,,,,,,,,,
Bonifacio,9,6,2013,BON_003,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,9,6,2013,BON_003,Blenniidae,Lipophrys,trigloides,1,,,,,,,,,
Bonifacio,9,6,2013,BON_003,Centracanthidae,Spicara,smaris,29,,,,,,,,,
Bonifacio,9,6,2013,BON_004,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,9,6,2013,BON_004,Centracanthidae,Spicara,smaris,20,,,,,,,,,
Bonifacio,9,6,2013,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,10,6,2013,BON_001,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,10,6,2013,BON_001,Centracanthidae,Spicara,smaris,14,,,,,,,,,
Bonifacio,10,6,2013,BON_002,Centracanthidae,Spicara,smaris,3,,,,,,,,,
Bonifacio,10,6,2013,BON_003,Centracanthidae,Spicara,smaris,4,,,,,,,,,
Bonifacio,10,6,2013,BON_004,Centracanthidae,Spicara,smaris,2,,,,,,,,,
Bonifacio,10,6,2013,BON_005,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,7,7,2013,BON_001,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,7,7,2013,BON_002,,,, ,,,,CARE Vide,,,,,
Bonifacio,7,7,2013,BON_003,Carangidae,Trachurus,sp.,1,,,,,,,,,
Bonifacio,7,7,2013,BON_004,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,7,7,2013,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,8,7,2013,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,8,7,2013,BON_002,Mugilidae,gen.,sp.,1,,,,,,,,,
Bonifacio,8,7,2013,BON_002,Sparidae,Oblada,melanura,1,,,,,,,,,
Bonifacio,8,7,2013,BON_003,Mugilidae,gen.,sp.,1,,,,,,,,,
Bonifacio,8,7,2013,BON_003,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,8,7,2013,BON_003,Sparidae,Diplodus,sargus,1,,,,,,,,,
Bonifacio,8,7,2013,BON_003,Gobiidae,Gobius,sp.,1,,,,,,,,,
Bonifacio,8,7,2013,BON_004,Atherinidae,Atherina,hepsetus,1,,,,,,,,,
Bonifacio,8,7,2013,BON_004,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,8,7,2013,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,9,7,2013,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,9,7,2013,BON_002,,,,,,,,CARE Vide,,,,,
Bonifacio,9,7,2013,BON_003,Pomacentridae,Chromis,chromis,1,,,,,,,,,
Bonifacio,9,7,2013,BON_004,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,9,7,2013,BON_004,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,9,7,2013,BON_005,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,10,7,2013,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,10,7,2013,BON_002,Carangidae,Trachurus,sp.,2,,,,,,,,,
Bonifacio,10,7,2013,BON_003,,,,,,,,CARE Vide,,,,,
Bonifacio,10,7,2013,BON_004,,,,,,,,CARE Vide,,,,,
Bonifacio,10,7,2013,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,6,8,2013,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,6,8,2013,BON_002,,,, ,,,,CARE Vide,,,,,
Bonifacio,6,8,2013,BON_003,,,,,,,,CARE Vide,,,,,
Bonifacio,6,8,2013,BON_004,Blenniidae,Parablennius,pilicornis,2,,,,,,,,,
Bonifacio,6,8,2013,BON_004,Mullidae,Mullus,surmuletus,1,,,,,,,,,
Bonifacio,6,8,2013,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,7,8,2013,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,7,8,2013,BON_002,,,,,,,,CARE Vide,,,,,
Bonifacio,7,8,2013,BON_003,Atherinidae,Atherina,hepsetus,6,,,,,,,,,
Bonifacio,7,8,2013,BON_003,Mullidae,Mullus,surmuletus,4,,,,,,,,,
Bonifacio,7,8,2013,BON_004,Atherinidae,Atherina,hepsetus,2,,,,,,,,,
Bonifacio,7,8,2013,BON_004,Mullidae,Mullus,surmuletus,2,,,,,,,,,
Bonifacio,7,8,2013,BON_005,,,,,,,,CARE Vide,,,,,
Bonifacio,8,8,2013,BON_001,,,,,,,,CARE Vide,,,,,
Bonifacio,8,8,2013,BON_002,,,,,,,,CARE Vide,,,,,
Bonifacio,8,8,2013,BON_003,Atherinidae,Atherina,hepsetus,2,,,,,,,,,
Bonifacio,8,8,2013,BON_003,Blenniidae,Parablennius,pilicornis,1,,,,,,,,,
Bonifacio,8,8,2013,BON_003,Mugilidae,gen.,sp.,5,,,,,,,,,
Bonifacio,8,8,2013,BON_003,Mullidae,Mullus,surmuletus,4,,,,,,,,,
Bonifacio,8,8,2013,BON_004,Atherinidae,Atherina,hepsetus,2,,,,,,,,,
Bonifacio,8,8,2013,BON_005,,,,,,,,CARE Vide,,,,,
Port Vendres,10,5,2013,PVE_001,,,,,,,,CARE Vide,,,,,
Port Vendres,10,5,2013,PVE_002,Sparidae,Pagellus,bogaraveo,1,34,26,0.38,,,,,,
Port Vendres,10,5,2013,PVE_002,Engraulidae,Engraulis,encrasicolus,1,,,,,abîme,,,,
Port Vendres,10,5,2013,PVE_003,Ammodytidae,Gymnammodytes,sp.,1,102,94,2.36,,,,,,
Port Vendres,10,5,2013,PVE_003,Blenniidae,Parablennius,pilicornis,1,22,20,,,abîme (sec),,,,
Port Vendres,10,5,2013,PVE_004,,,,,,,,CARE Vide,,,,,
Port Vendres,10,5,2013,PVE_005,,,,,,,,CARE Vide,,,,,
Port Vendres,11,5,2013,PVE_001,,,,,,,,CARE Vide,,,,,
Port Vendres,11,5,2013,PVE_002,Engraulidae,Engraulis,encrasicolus,1,90,75,4.05,,,,,,
Port Vendres,11,5,2013,PVE_003,,,,,,,,CARE Vide,,,,,
Port Vendres,11,5,2013,PVE_004,,,,,,,,CARE Vide,,,,,
Port Vendres,11,5,2013,PVE_005,NI,gen.,sp.,1,,,,,abîme,,,,
Port Vendres,14,5,2013,PVE_001,,,,,,,,CARE Vide,,,,,
Port Vendres,14,5,2013,PVE_002,,,,,,,,CARE Vide,,,,,
Port Vendres,14,5,2013,PVE_003,,,,,,,,CARE Vide,,,,,
Port Vendres,14,5,2013,PVE_004,Gadidae,Gaidropsarus,mediterraneus,1,34,31,0.4,,,,,,
Port Vendres,14,5,2013,PVE_005,,,,,,,,CARE Vide,,,,,
Port Vendres,15,5,2013,PVE_001,Sparidae,Sarpa,salpa,1,44,38,1.14,,,,,,
Port Vendres,15,5,2013,PVE_002,,,,,,,,CARE Vide,,,,,
Port Vendres,15,5,2013,PVE_003,,,,,,,,CARE Vide,,,,,
Port Vendres,15,5,2013,PVE_004,,,,,,,,CARE Vide,,,,,
Port Vendres,15,5,2013,PVE_005,,,,,,,,CARE Vide,,,,,
Port Vendres,9,6,2013,PVE_001,Sparidae,Pagellus,bogaraveo,1,31,26,0.3,,,,,,
Port Vendres,9,6,2013,PVE_001,Sparidae,Pagellus,bogaraveo,1,28,23,0.2,,,,,,
Port Vendres,9,6,2013,PVE_001,Sparidae,Pagellus,bogaraveo,1,33,28,0.35,,,,,,
Port Vendres,9,6,2013,PVE_001,Blenniidae,Parablennius,gattorugine,1,24,20,0.1,,,,,,
Port Vendres,9,6,2013,PVE_002,Sparidae,Pagellus,bogaraveo,1,29,25,0.24,,,,,,
Port Vendres,9,6,2013,PVE_003,Gadidae,Gaidropsarus,mediterraneus,1,40,35,0.54,,,,,,
Port Vendres,9,6,2013,PVE_003,Sparidae,Pagellus,bogaraveo,1,30,25,0.25,,,,,,
Port Vendres,9,6,2013,PVE_003,Sparidae,Pagellus,bogaraveo,1,31,25,0.28,,,,,,
Port Vendres,9,6,2013,PVE_003,Sparidae,Pagellus,bogaraveo,1,30,24,0.27,,,,,,
Port Vendres,9,6,2013,PVE_004,Gadidae,Gaidropsarus,mediterraneus,1,36,31,0.5,,,,,,
Port Vendres,9,6,2013,PVE_004,Gadidae,Gaidropsarus,mediterraneus,1,36,31,0.43,,,,,,
Port Vendres,9,6,2013,PVE_005,Sparidae,Pagellus,bogaraveo,1,29,24,0.27,,,,,,
Port Vendres,11,6,2013,PVE_001,,,,,,,,CARE Vide,,,,,
Port Vendres,11,6,2013,PVE_002,Bothidae,Arnoglossus,laterna,1,38,33,0.76,,,,,,
Port Vendres,11,6,2013,PVE_003,,,,,,,,CARE Vide,,,,,
Port Vendres,11,6,2013,PVE_004,,,,,,,,CARE Vide,,,,,
Port Vendres,11,6,2013,PVE_005,Gadidae,Gaidropsarus,mediterraneus,1,35,31,0.42,,,,,,
Port Vendres,12,6,2013,PVE_001,,,,,,,,CARE Vide,,,,,
Port Vendres,12,6,2013,PVE_002,,,,,,,,CARE Vide,,,,,
Port Vendres,12,6,2013,PVE_003,,,,,,,,CARE Vide,,,,,
